sender_bank,sender_account,receiver_bank,receiver_account,amount,timestamp
002,829480,002,822674,81749.10287182743,2024-04-08 03:38:37
003,175299,002,828079,115997.54692735462,2024-04-07 17:38:37
005,369023,001,662488,98525.42323384497,2024-04-07 14:38:37
005,376645,002,827012,84241.4042315244,2024-04-07 14:38:37
001,664676,003,172503,104498.29921762734,2024-04-06 16:38:37
001,661898,001,663724,100226.90943362434,2024-04-06 05:38:37
004,811304,002,823947,8242.674636345138,2024-01-22 21:34:36
002,829113,002,823123,23339.403504753973,2024-06-19 02:29:09
005,374326,001,667942,25763.905102177865,2024-11-20 12:27:40
002,824137,001,664537,32233.509525553836,2024-10-03 18:37:19
003,174081,002,822407,37522.05866927504,2024-05-17 11:26:25
003,176525,001,665247,43635.09883292463,2024-07-07 23:29:34
004,820578,005,373734,14587.507693992417,2024-12-22 06:53:57
004,819400,004,813394,17639.273338878487,2024-08-07 01:26:39
004,814105,003,172364,5720.313891076665,2024-09-30 10:52:44
001,670090,005,372341,46592.42235904764,2024-03-29 18:28:43
005,369344,002,827764,29045.638651834804,2024-06-27 09:06:48
005,373963,001,664564,1828.5828330732816,2024-05-11 15:23:58
001,662539,002,827774,6205.876072195274,2024-08-10 23:42:01
002,826366,003,170947,14004.12136819331,2024-05-21 23:15:17
004,815658,002,822795,43478.10894564008,2024-02-15 02:17:09
002,829821,004,818850,44039.75004467613,2024-08-24 12:29:59
002,823787,001,662845,5000.405772778699,2024-07-10 01:00:01
005,375725,004,816061,24563.75105264551,2024-06-27 03:20:28
002,823743,002,823594,10214.00906924206,2024-05-11 16:04:04
002,828864,005,371962,44033.94285440639,2024-01-31 15:03:24
001,667369,001,662079,43652.32130849502,2024-09-10 02:25:39
001,665988,002,824093,25080.970953847704,2024-05-01 11:40:25
001,665598,002,827978,20754.68621415969,2024-11-27 05:24:00
003,172642,005,369489,10075.560736491088,2024-11-17 04:46:07
002,820943,003,175802,40036.92051738893,2024-02-12 04:15:31
004,813974,005,368313,14367.577643024317,2024-06-30 17:22:38
003,175751,003,176271,29908.288381523555,2024-05-17 06:28:37
001,667146,004,819057,1094.64839311386,2024-06-05 18:15:00
002,824194,001,664985,6165.995249709785,2024-10-25 03:13:36
001,664308,005,373134,28512.75428082473,2024-12-21 17:11:51
001,661795,004,816525,43078.37423902391,2024-07-14 12:31:23
001,670647,002,826900,33757.4825032605,2024-07-08 20:43:37
004,818766,001,661179,41566.360785720695,2024-08-01 11:27:02
004,817373,001,664650,25404.4784450389,2024-01-21 03:33:32
003,178212,001,663746,95852.71857664792,2024-09-16 01:56:13
005,377180,003,178455,94823.78140910275,2024-09-17 17:56:13
003,172887,002,827211,88660.02462496812,2024-09-16 01:56:13
001,670440,001,663543,80806.77607697439,2024-09-16 09:56:13
003,180383,003,170887,89514.74152990678,2024-09-16 22:56:13
003,179791,002,822442,102336.65166081634,2024-09-16 13:56:13
004,814654,001,666201,90697.04338193285,2024-09-15 22:56:13
004,819867,001,665247,105821.95339726744,2024-04-27 02:42:45
002,827529,001,662191,114771.6928818952,2024-04-26 01:42:45
003,179695,004,819339,116587.92168014476,2024-04-24 14:42:45
005,369031,005,373113,33802.24745566682,2024-09-25 09:55:50
004,815541,002,825822,4571.355749717299,2024-07-04 05:42:44
002,825670,003,178755,49531.38193285073,2024-01-24 05:59:48
003,176189,002,822116,48663.45656541442,2024-09-01 03:59:23
005,373236,003,175973,40483.59859021909,2024-04-19 17:11:11
003,178476,005,367919,41788.1563376682,2024-10-15 21:56:07
005,377664,001,670636,3346.89749507362,2024-09-02 17:26:40
005,373141,001,667746,48367.22456835892,2024-07-06 20:09:47
005,377303,005,377707,16799.494557415048,2024-01-08 10:48:27
002,829875,005,371549,43799.086987448696,2024-04-25 21:54:20
004,814432,003,176834,13133.954616544224,2024-07-24 11:21:41
003,179121,002,824839,24198.62138856517,2024-04-30 09:44:42
001,670976,002,826446,27998.942555634687,2024-11-21 19:16:54
003,177839,001,663854,23637.2195547889,2024-09-09 00:14:43
003,180203,003,179428,29395.192900534024,2024-11-27 00:35:34
004,813597,001,661492,47216.459469155605,2024-01-24 05:45:01
003,171520,003,176591,21817.96218579633,2024-09-21 14:36:54
003,177899,005,377472,40633.87039774492,2024-04-23 21:25:04
003,172695,001,669150,31291.03343845622,2024-07-04 09:55:10
002,820635,002,824490,31291.03343845622,2024-05-18 21:41:37
001,667413,001,663521,31291.03343845622,2024-05-02 04:47:08
003,179903,003,178868,3788.390434558122,2024-10-05 08:51:40
003,171950,003,173968,9489.437533658944,2024-02-18 11:01:17
005,377212,003,176801,14403.65046037188,2024-09-25 05:02:19
005,371654,004,819536,39310.25660863447,2024-07-28 05:02:56
001,661665,002,825785,20233.40119117021,2024-06-28 01:58:46
002,828141,001,668754,81143.18692041385,2024-07-09 12:56:11
002,829854,003,172397,86792.90541773518,2024-07-08 14:56:11
005,376394,002,826007,118572.21928040015,2024-07-09 23:56:11
002,825675,002,823278,106041.8081765767,2024-07-09 19:56:11
002,822161,005,375055,106371.26634485468,2024-07-10 09:56:11
001,666657,002,821639,92328.84920242747,2024-07-10 02:56:11
005,368786,002,829484,29259.37164343354,2024-04-02 18:34:40
004,812685,005,371762,11347.658950784797,2024-04-06 15:55:20
005,368817,001,661840,2373.729785108353,2024-01-25 13:40:44
001,662616,004,818364,27905.10385321805,2024-01-20 05:48:16
005,376159,003,174034,41321.7371060629,2024-09-15 23:46:28
004,812928,002,822629,19935.535531110163,2024-05-04 02:08:03
002,829585,001,669057,42230.6430189217,2024-09-13 23:21:37
005,373603,004,818270,31010.6996448087,2024-05-12 15:59:58
005,370283,004,811321,31010.6996448087,2024-07-15 20:27:43
002,823002,002,826469,31010.6996448087,2024-10-31 06:45:45
003,173785,001,666816,30463.33458114094,2024-12-24 17:54:18
004,816318,003,172341,106621.40237349522,2024-12-11 17:19:12
004,814673,002,825301,96081.9524968761,2024-12-12 03:19:12
004,817758,001,666448,111323.02740711084,2024-12-12 03:19:12
004,818666,005,370428,101894.23674757744,2024-12-11 17:19:12
002,829541,002,824144,110819.09879559868,2024-12-13 16:19:12
004,811756,003,175086,105793.94850143416,2024-12-12 17:19:12
005,375923,005,375170,94125.68887399152,2024-12-12 15:19:12
004,820239,001,665572,92767.40401982196,2024-12-11 10:19:12
005,375103,004,818539,93649.96861434238,2024-12-13 18:19:12
002,823957,005,376442,95181.7442629052,2024-05-31 04:31:15
002,829136,004,818488,85929.53988132422,2024-05-28 18:31:15
002,823213,002,821266,111954.46880824218,2024-05-31 00:31:15
004,819566,001,666511,88518.38204676252,2024-05-31 03:31:15
002,826559,001,662104,85900.65958533164,2024-05-31 02:31:15
001,664711,003,175944,90937.991238903,2024-05-30 20:31:15
004,811078,003,179105,10385.349394072287,2024-09-06 15:55:13
002,823301,001,665107,24872.752969580117,2024-07-04 16:37:37
004,817241,003,175895,43305.48353849979,2024-02-08 23:14:13
003,177070,005,369376,17166.115143136587,2024-08-20 17:15:43
003,175403,001,665546,49633.77472446792,2024-09-27 10:51:13
003,176972,005,368264,4557.442256309421,2024-07-14 13:58:34
003,179607,002,824695,11327.83257978904,2024-02-05 16:28:41
001,665970,003,173842,28103.104582795208,2024-11-05 21:57:59
004,818554,005,369208,25185.19886772903,2024-07-11 10:26:49
004,816438,001,661926,10796.259169550736,2024-11-09 21:35:09
003,176391,005,377623,36833.55382505179,2024-08-09 02:57:32
005,376719,002,828741,10048.55917959765,2024-09-22 05:43:52
005,376388,005,372780,37985.77912447102,2024-11-14 06:55:23
003,172143,004,812781,40897.88071269313,2024-12-04 21:18:36
001,665892,004,814207,17554.389708152514,2024-04-13 09:09:10
002,827888,002,826273,33044.40840019797,2024-10-24 18:31:53
002,820432,001,663681,23210.201585656818,2024-01-29 13:40:01
001,670468,001,663173,12141.661383757537,2024-06-27 15:08:10
001,663894,001,661136,13265.190509310918,2024-08-26 13:19:13
004,811747,001,668302,5184.736039540213,2024-02-12 04:11:57
002,827460,003,172476,3401.296632882669,2024-02-19 12:03:31
004,813639,002,821588,32285.27098712572,2024-02-12 23:40:09
005,370538,003,173620,46115.61111938927,2024-07-01 05:37:19
002,827782,005,369243,30358.93759907744,2024-12-23 14:52:49
004,817533,004,816680,30358.93759907744,2024-01-05 22:04:00
005,372003,003,178997,30358.93759907744,2024-05-03 02:18:21
003,178964,005,372459,4467.726823722653,2024-03-20 19:35:37
004,816288,001,665876,27075.566381756435,2024-03-07 15:00:37
005,375280,001,667064,43046.90057438542,2024-11-24 08:41:17
005,372165,002,822701,31217.115733202278,2024-04-19 05:37:58
003,174138,001,661355,31217.115733202278,2024-09-26 22:46:55
001,668098,003,173490,31217.115733202278,2024-06-01 19:35:16
001,668869,004,814447,85157.15345202517,2024-09-22 00:25:31
001,670126,001,664495,87436.61453615694,2024-09-20 13:25:31
001,662480,005,371218,83222.9800078848,2024-09-20 09:25:31
004,813369,001,664596,118344.23801288904,2024-09-20 06:25:31
001,668670,005,373402,119648.94946410156,2024-09-19 20:25:31
005,375777,005,372830,95503.38358015426,2024-09-20 09:25:31
005,374899,001,665298,98153.65108499148,2024-09-19 12:25:31
005,377477,005,377636,37401.52204947621,2024-06-24 12:27:55
002,827381,001,664896,42957.96048276583,2024-04-17 11:13:56
005,374033,001,670571,30166.181842567046,2024-05-27 14:52:30
005,369487,004,820353,30166.181842567046,2024-08-04 11:02:10
001,661600,003,176892,30166.181842567046,2024-11-23 19:26:37
004,812139,001,667819,22472.38213642959,2024-12-21 21:52:16
002,826697,002,826055,47557.81212441949,2024-03-14 18:39:26
003,171153,004,815765,9697.729244203,2024-11-24 05:10:12
003,174429,001,668594,7670.097412422021,2024-06-23 00:49:37
004,817076,005,374542,1950.916211115614,2024-07-27 23:25:29
004,811418,004,815451,33350.22416852228,2024-10-03 05:16:03
001,661151,003,174151,25887.68031166178,2024-05-13 12:58:45
005,369079,003,172189,28185.604196925044,2024-11-30 03:50:20
001,668502,003,176068,28887.34911666148,2024-01-20 10:00:26
003,175316,002,826543,41718.01375059381,2024-10-31 11:16:17
005,374900,001,666024,32386.838593199245,2024-11-25 13:12:21
001,670863,002,823003,17581.54124375413,2024-08-20 19:12:44
005,368980,001,669432,10339.070150699974,2024-07-21 15:09:47
003,172013,005,368064,20724.768472604726,2024-01-28 08:05:53
001,665825,005,370024,10888.57481143212,2024-12-02 06:53:58
004,812181,005,374155,15005.727775341831,2024-09-25 18:10:04
003,180149,005,375251,25894.093793477525,2024-11-28 21:31:34
001,663278,004,819204,19992.951433003956,2024-06-15 23:03:03
001,666963,003,174094,4862.952608334047,2024-12-24 07:05:30
001,661208,002,822575,14416.5547962825,2024-10-16 23:01:22
005,377545,005,370581,27699.445129121665,2024-04-12 17:28:49
005,373140,001,667759,36564.3359696826,2024-08-13 05:21:16
001,661286,003,174702,5847.2870371421695,2024-05-12 00:09:18
002,825124,005,374564,12077.596339721562,2024-04-26 04:40:36
005,372717,003,174902,35429.977208412194,2024-07-05 22:58:07
002,821591,003,177971,32281.31465483574,2024-10-29 13:20:58
004,817138,001,663984,46188.63981118043,2024-03-10 02:27:30
004,818825,003,171664,23881.36801223058,2024-06-16 13:43:21
003,173866,004,817595,41916.96277349818,2024-07-13 20:10:34
005,369188,002,830007,9357.994004538694,2024-12-21 08:30:01
003,178544,001,666307,40283.92945710307,2024-02-03 16:41:29
005,370510,004,816165,30891.754179001517,2024-05-29 15:30:13
002,823445,005,373707,30891.754179001517,2024-05-30 03:31:52
001,664805,005,374952,30891.754179001517,2024-05-22 14:12:25
001,665890,001,670550,21695.161484822165,2024-06-07 09:33:45
004,819381,001,666257,33935.00975379141,2024-01-08 23:23:00
001,670310,003,173220,16667.90277054168,2024-08-28 12:34:29
004,812309,001,670502,23236.26179473985,2024-03-18 16:25:11
001,670065,004,816842,37199.02985337421,2024-05-06 07:04:12
004,813826,005,372471,12562.814211952886,2024-01-29 01:12:53
003,178545,004,813753,37775.65614932299,2024-07-02 02:29:08
002,823159,003,180196,25440.71506073241,2024-01-14 22:50:21
005,372067,004,818239,42316.71414686197,2024-01-24 17:31:41
004,820072,001,664339,7268.735077768124,2024-01-02 00:09:12
003,175431,003,172615,4678.225751507524,2024-08-09 00:56:29
002,828592,002,820438,30164.444236942803,2024-05-21 13:55:23
005,373389,001,670995,30164.444236942803,2024-05-20 07:49:05
001,663824,005,368183,30164.444236942803,2024-12-18 05:37:39
005,373194,005,375337,8959.74289949085,2024-07-23 10:13:02
002,824572,004,818563,6379.571295261227,2024-08-09 15:23:44
004,811769,004,812636,14285.268882941782,2024-10-05 19:43:28
002,825038,003,174690,7071.784202255462,2024-10-25 13:49:15
003,174079,002,830002,46012.55861764333,2024-09-15 03:15:32
003,173749,001,667714,39550.704653583096,2024-05-13 02:55:36
004,819977,005,374688,49966.390577218976,2024-07-21 07:01:19
001,661563,004,820305,33363.95937131485,2024-08-29 16:11:10
005,370761,002,823890,4696.300153666776,2024-11-09 01:26:43
001,668248,005,369147,19588.30547885409,2024-11-25 14:07:33
004,816245,004,817509,43937.22840215395,2024-11-16 03:19:04
005,376679,005,372512,36363.08998969377,2024-08-23 23:45:24
001,663751,002,822541,115166.70280756318,2024-02-20 12:42:38
005,368762,004,817564,86060.09220824132,2024-02-19 12:42:38
002,827254,004,813333,98288.35649138514,2024-02-20 12:42:38
004,812139,004,813098,99439.90838243204,2024-02-18 19:42:38
002,823866,005,376723,110953.49593745876,2024-02-20 03:42:38
003,178515,001,667831,102694.52340780708,2024-02-19 20:42:38
002,821120,001,666451,114942.4792925022,2024-02-20 08:42:38
004,815472,003,176240,49470.44828189152,2024-05-13 12:19:06
004,813882,002,829088,48916.91062783217,2024-08-25 04:59:08
005,367949,004,815867,32105.36609627299,2024-09-14 20:26:22
004,819045,001,664585,12045.514985153632,2024-11-06 04:36:46
005,370115,004,810942,23613.357406148163,2024-09-27 22:29:00
002,823904,005,372969,36720.90565533852,2024-07-16 00:23:54
003,173537,002,824182,49070.65599152973,2024-07-29 16:35:11
001,661116,001,671013,32236.242996061224,2024-12-10 10:54:52
004,819682,003,175013,19883.001379641937,2024-11-23 20:24:17
003,173858,003,174955,49437.50328629923,2024-02-01 05:38:18
004,818185,003,172721,24534.294053797305,2024-10-25 01:21:13
004,820232,003,178703,16609.007230642947,2024-06-20 01:09:20
005,369618,001,669328,2813.540595597928,2024-02-09 04:59:42
002,824114,003,180518,11561.81864751024,2024-03-21 14:39:23
001,666056,002,827778,35678.01013073919,2024-04-14 17:11:01
001,670445,005,373355,33791.055313097255,2024-04-19 03:58:54
005,369752,004,817305,43386.043163540045,2024-07-20 06:55:44
002,825163,002,828693,85095.54391299316,2024-03-11 16:58:15
002,828920,002,826570,111021.50123126678,2024-03-13 03:58:15
004,811693,001,666215,93595.81784683403,2024-03-12 21:58:15
003,174257,005,374423,119461.19693785334,2024-03-14 02:58:15
001,667553,004,813704,98953.88698637411,2024-03-13 03:58:15
002,826984,002,827527,107486.45870356457,2024-03-12 01:58:15
001,670177,004,812398,103721.23597069868,2024-03-12 11:58:15
003,171245,001,669070,104163.83154587745,2024-03-29 20:04:53
001,667266,004,812067,99430.52215697644,2024-03-29 22:04:53
005,368703,003,171304,90278.83468819287,2024-03-31 23:04:53
002,824458,005,370670,98984.96322051184,2024-03-30 18:04:53
002,823918,005,372347,95357.76507822536,2024-03-30 23:04:53
001,670404,002,824836,108395.78701699372,2024-03-30 16:04:53
005,370641,002,820803,105079.16713381732,2024-03-29 22:04:53
005,377630,004,819336,102948.66846914902,2024-03-29 14:04:53
001,661578,001,668111,30709.430219251277,2024-04-04 15:30:42
001,666995,003,178007,30709.430219251277,2024-11-03 06:04:49
004,812614,002,820178,30709.430219251277,2024-09-12 22:24:17
003,171860,003,171248,18945.786357818863,2024-02-18 21:11:21
005,372570,005,372815,29643.93832142428,2024-05-31 10:36:45
004,815532,001,664509,45120.145503273634,2024-05-20 19:54:06
004,818568,004,812761,31437.42959801368,2024-04-01 05:06:12
002,823996,002,827012,31437.42959801368,2024-01-26 06:36:02
002,821259,002,829448,31437.42959801368,2024-07-23 21:52:16
004,818115,003,176750,28842.86197150151,2024-11-02 14:54:25
001,666343,005,370843,34002.417174185364,2024-09-15 12:12:56
004,815803,003,175504,8372.316477217559,2024-11-17 13:35:56
002,821474,005,377443,31470.57265921884,2024-06-23 20:37:36
002,823190,002,822006,31470.57265921884,2024-12-06 05:05:32
002,825188,002,829574,31470.57265921884,2024-09-24 08:54:40
005,372876,002,822122,11398.18686191474,2024-05-21 10:50:09
004,811322,004,812071,7490.536163747962,2024-08-25 02:19:49
004,814610,001,667357,40438.54284998223,2024-06-10 02:53:21
002,825611,003,173992,48629.46020496127,2024-09-04 10:17:01
004,815671,002,828799,5766.59991378568,2024-07-19 08:20:42
005,373817,001,664605,38076.39458362259,2024-11-03 20:38:51
001,668214,002,821729,21218.29911670081,2024-04-24 08:46:22
001,666738,003,178425,19825.57631144565,2024-07-19 17:41:21
005,375374,005,369768,24389.861166341736,2024-03-16 14:37:07
003,173974,002,829952,12957.528678035023,2024-03-07 21:42:00
002,829161,004,817519,36769.565767383865,2024-12-23 00:45:59
003,175162,004,820235,37404.05646999351,2024-02-24 20:48:39
003,177611,004,812586,7363.849226890934,2024-02-03 15:32:29
002,821892,002,825987,35115.60204182902,2024-12-24 15:31:04
004,810812,003,176890,3640.570399713067,2024-06-23 13:59:31
005,370579,001,668864,36270.68936777199,2024-07-23 08:25:57
001,668378,005,373572,31664.020381601407,2024-05-25 23:09:29
001,663438,002,820250,5240.96139665148,2024-05-04 06:51:41
002,825237,004,819217,43705.47216993138,2024-05-10 10:53:49
003,173199,004,817691,31346.571545429844,2024-03-24 18:08:47
005,377818,005,368072,31346.571545429844,2024-07-26 03:05:38
003,176675,005,373878,31346.571545429844,2024-02-22 15:40:38
004,818041,005,374978,7233.099057590752,2024-09-07 02:30:47
002,823886,005,371625,28669.540777231185,2024-09-24 14:10:37
002,821753,001,662595,42145.510027178265,2024-03-30 05:46:11
002,823850,003,171043,7705.274901247043,2024-04-08 06:26:48
001,670313,001,668021,13289.974207991729,2024-10-03 03:56:21
005,373119,004,814299,751.4458978594304,2024-12-13 23:44:44
005,371388,004,815872,6022.875148753663,2024-01-12 19:26:03
005,374311,002,820510,18863.33498715374,2024-10-21 03:12:37
003,179549,005,369685,30860.215695919986,2024-06-24 18:24:05
